fpr,tpr,threshold
0.012238777089783283,0.073992673992674,0.6718028
0.012480650154798762,0.073992673992674,0.6714401
0.012480650154798762,0.07420198848770278,0.6713558
0.012480650154798762,0.07430664573521717,0.6711807
0.012480650154798762,0.07451596023024594,0.6711458
0.012480650154798762,0.07462061747776033,0.6708437
0.012529024767801858,0.07462061747776033,0.67034256
0.012529024767801858,0.07472527472527472,0.6702768
0.012577399380804953,0.07472527472527472,0.670268
0.012577399380804953,0.07493458922030351,0.6702635
0.012577399380804953,0.07524856096284668,0.6701023
0.012577399380804953,0.07545787545787545,0.6700327
0.012770897832817337,0.07545787545787545,0.6690567
0.012770897832817337,0.0760858189429618,0.66896117
0.012867647058823529,0.0760858189429618,0.66873777
0.012867647058823529,0.07629513343799058,0.66850865
0.012964396284829722,0.07629513343799058,0.66797674
0.012964396284829722,0.07639979068550497,0.6678407
0.013012770897832817,0.07639979068550497,0.66781354
0.013012770897832817,0.07660910518053375,0.66770685
0.013061145510835913,0.07660910518053375,0.6676284
0.013061145510835913,0.07681841967556254,0.66761553
0.013206269349845201,0.07681841967556254,0.6671533
0.013206269349845201,0.07692307692307693,0.6671074
0.013206269349845201,0.07755102040816327,0.6668423
0.013206269349845201,0.07765567765567766,0.6667257
0.013206269349845201,0.07807430664573521,0.6665754
0.013206269349845201,0.0781789638932496,0.6665451
0.013254643962848298,0.0781789638932496,0.66652906
0.013254643962848298,0.07838827838827839,0.6665198
0.013254643962848298,0.07849293563579278,0.66640264
0.013399767801857585,0.07849293563579278,0.6661463
0.013399767801857585,0.07870225013082156,0.66608554
0.013399767801857585,0.07880690737833596,0.66600335
0.013641640866873065,0.07880690737833596,0.6655349
0.013641640866873065,0.0804814233385662,0.66514033
0.013690015479876161,0.0804814233385662,0.6650143
0.013690015479876161,0.08090005232862375,0.6645858
0.013690015479876161,0.08121402407116693,0.66449124
0.013738390092879258,0.08121402407116693,0.6643836
0.013738390092879258,0.08142333856619571,0.6642985
0.013835139318885449,0.08142333856619571,0.66419643
0.013835139318885449,0.08205128205128205,0.66403455
0.01393188854489164,0.08205128205128205,0.66377276
0.01393188854489164,0.08226059654631084,0.6635279
0.014028637770897833,0.08226059654631084,0.663044
0.014028637770897833,0.08246991104133962,0.6630305
0.014077012383900928,0.08246991104133962,0.662911
0.014077012383900928,0.08267922553636839,0.66279185
0.01431888544891641,0.08267922553636839,0.6623169
0.01431888544891641,0.08288854003139717,0.6622026
